496,186,6,763,might,2007-1-12,96746893,266666261,297
497,310,4,561,mexican,2004-9-23,125645997,849792590,376
498,875,8,943,na,2017-1-5,67824420,336787034,399
499,91,4,279,sealed,1991-10-14,41541426,559761886,367
500,788,6,428,header,2018-7-6,113066595,86256476,302
501,102,5,562,static,1999-8-7,186985707,163018602,261
502,266,2,913,coding,2000-8-16,212314983,611560821,231
503,100,9,512,practices,1998-8-14,8905455,277010340,196
504,953,2,269,ideas,1994-12-12,124838646,819678756,243
505,587,4,910,lookup,2019-9-14,235162453,184578346,208
506,763,1,684,polyphonic,2008-2-6,120870333,642778200,278
507,495,7,603,force,2014-8-10,181922324,586572460,426
508,591,7,109,babies,1994-4-8,188272909,383589187,240
509,524,3,950,script,1995-1-20,182667445,959714462,210
510,442,5,727,britney,2014-11-9,101432522,691999151,294
511,398,7,594,contributed,2013-2-3,34580696,125606365,351
512,751,1,1,whole,2006-7-1,237973899,563421799,391
513,516,5,27,ghost,2000-8-6,139802909,711128028,497
514,704,1,211,interior,2002-5-17,240641173,609556241,192
515,695,5,997,appreciate,2004-6-23,105099364,659138779,463
516,118,2,111,engineers,2002-2-22,149575996,160612689,313
517,969,7,96,taking,1997-12-16,58159566,353627877,309
518,718,8,90,listing,1991-4-3,209217671,74775911,181
519,504,8,69,bulletin,1996-2-25,152775470,257528590,348
520,710,9,178,consult,2000-7-8,59995298,620293728,218
521,910,8,249,helps,1999-10-23,135586453,129350152,180
522,111,4,280,closer,1996-10-3,25849566,472480385,289
523,431,4,149,ukraine,2002-3-17,73333285,768864496,158
524,12,1,594,question,2020-4-7,95977494,499942130,490
525,7,6,712,prefer,2017-11-27,132043721,231446205,270
526,569,7,642,ai,1990-4-16,82534551,869370169,249
527,783,9,865,jurisdiction,1990-11-26,179191946,648103353,382
528,800,7,11,headset,2003-12-21,245715224,16146038,320
529,640,2,905,password,1990-5-15,204558251,185990348,366
530,137,7,562,chronic,1995-5-5,135102284,615096395,489
531,498,4,418,sexcam,2017-1-10,114481887,660394755,239
532,973,3,835,ports,1999-4-11,232821906,112498294,474
533,236,2,550,abstract,1998-5-21,98049762,492414988,222
534,314,8,992,attraction,1992-11-14,85747255,826784111,373
535,961,2,336,opera,2002-6-12,237815047,37395651,254
536,637,8,356,days,2009-10-22,82626766,189826293,295
537,678,6,602,party,2014-1-27,115328047,957470956,241
538,643,3,441,passenger,2013-12-11,104470638,478534396,167
539,890,7,358,william,2000-5-25,113549065,745385902,420
540,603,2,730,drawn,2014-5-22,29849941,154274669,187
541,650,2,219,together,2010-4-2,148538454,25447358,307
542,263,5,64,paid,2011-12-19,139353124,703557022,257
543,888,2,642,timing,2003-2-17,201922604,778987086,420
544,757,4,955,plug,2016-8-7,192828688,426172913,461
545,467,4,997,trips,2013-6-18,224399916,517456942,274
546,913,9,543,lakes,2006-8-23,186082258,644617086,162
547,143,5,16,scope,1998-7-19,45996067,579369884,484
548,789,4,101,suicide,2003-10-17,192620436,36754067,236
549,999,5,979,powerful,2017-3-12,210354295,247534159,482
550,5,2,584,sterling,1999-6-27,181630812,26219265,283
551,505,4,824,mechanisms,1997-6-7,172407969,599515702,394
552,729,9,530,engineering,2009-8-28,112256972,415429917,294
553,592,1,60,theft,2020-9-11,106598050,748555685,184
554,756,7,401,perform,2016-2-3,8483730,60625103,250
555,75,8,778,revision,2004-11-20,117955832,688631061,389
556,13,1,827,detail,1991-10-16,85012431,842114067,193
557,852,1,626,pleasure,1995-4-26,18893309,340490436,483
558,968,7,997,extension,1999-3-12,148301260,210912862,257
559,562,6,583,vary,2015-11-25,217621757,328562610,235
560,901,3,228,simulation,2000-12-7,166637156,119953673,330
561,600,7,995,polls,2003-4-25,172874413,243228639,220
562,27,8,925,donations,2011-11-25,69257634,946759967,486
563,292,7,264,greek,2018-5-6,134241989,34317326,229
564,202,2,906,yoga,2013-10-16,169860192,721057575,439
565,834,2,425,shoulder,2018-7-18,140958247,544210796,472
566,575,5,753,explains,2014-10-24,161816507,608114125,404
567,580,2,32,pool,2005-5-2,82439462,840641371,342
568,181,9,945,icons,2001-6-18,82886806,720615247,155
569,57,6,141,combination,2006-12-15,42382647,155460342,223
570,372,8,480,few,1991-12-15,11140793,186024064,248
571,511,3,439,faster,2014-12-14,97682475,449310943,477
572,597,5,220,info,1995-9-6,215992045,197409842,445
573,425,7,426,should,1991-7-6,167713734,555989325,262
574,856,3,33,pharmacy,2014-3-22,121060568,272186788,258
575,510,6,206,coming,2020-4-21,160848537,494476383,290
576,55,2,481,by,1994-3-21,213585033,844962313,319
577,764,3,269,authors,1990-7-13,24473206,930259164,361
578,335,7,50,chile,2016-5-3,58591101,992952683,288
579,985,5,252,consolidation,2018-10-18,231704446,509614343,362
580,69,6,408,express,2013-4-6,157950621,886675099,237
581,866,5,938,officer,2010-3-17,63991322,79839946,438
582,543,1,166,leaves,2018-1-13,29985093,680049349,206
583,463,4,33,festival,2006-12-18,143935461,677472308,191
584,839,1,859,indoor,2006-3-22,140498512,847641851,480
585,536,3,553,sir,2005-7-7,54136695,962317272,343
586,446,1,735,must,2002-4-23,159953988,568547616,409
587,204,2,774,credits,2008-10-20,241117983,428125720,212
588,358,8,858,recommendation,1991-7-8,101755790,388065323,322
589,916,7,752,nl,2016-9-11,5544071,924205034,172
590,426,7,981,french,2016-11-8,244217653,333944683,376
591,601,4,435,visited,2000-6-9,6061012,447754077,445
592,832,5,262,values,2006-5-7,244809646,942701300,206
593,744,2,712,limits,1994-12-25,216481152,548684839,482
594,60,7,896,across,2013-5-9,97405046,128694911,331
595,963,7,224,boxes,1994-8-25,159925940,766251010,351
596,383,9,885,pill,2004-9-19,60310575,266271572,386
597,714,1,319,brands,2015-1-6,176812970,789127563,480
598,750,2,493,marked,2005-6-16,213483370,387201714,449
599,308,2,652,cell,2009-10-5,123142642,832953234,184
600,683,7,595,random,2008-3-14,200652050,601684286,215
601,221,7,16,toronto,1997-1-2,192690148,48906359,174
602,632,4,696,meat,1991-11-22,244725112,173352687,318
603,169,9,995,horse,2010-10-21,67080740,506887869,495
604,283,6,220,relations,2011-1-12,209665364,669202874,491
605,32,2,534,need,2002-11-2,136845564,770236360,446
606,858,2,90,feet,1999-3-6,176592918,133145289,441
607,829,9,231,orientation,2020-8-24,201439577,901133880,316
608,436,4,654,equally,2015-2-28,235106336,349350652,299
609,228,1,61,org,2019-12-23,33125457,345357529,469
610,17,6,850,forgotten,2008-5-16,152461142,166861491,343
611,712,8,515,cancel,1990-8-16,202939897,748574293,161
612,366,3,348,complaints,2003-9-14,145700929,244272521,234
613,275,8,478,motor,2002-7-19,105891248,293755790,260
614,586,2,262,expensive,2011-1-27,48569346,441485027,432
615,807,2,120,vol,1998-8-28,245686649,121528937,399
616,709,1,129,cum,1998-6-2,153415322,51538819,190
617,833,1,43,associations,2014-5-1,242863125,66301859,374
618,531,3,155,conditioning,2016-10-20,225577503,894583488,450
619,33,1,721,midnight,1994-2-13,178497747,201450011,322
620,662,9,936,without,2001-6-7,35719603,999536682,316
621,698,2,336,spectacular,1997-8-10,126782943,744357291,369
622,551,9,765,msg,2010-6-18,2035185,594288914,217
623,948,7,15,wow,1994-4-23,190182665,258872948,249
624,737,4,298,consistent,2018-6-14,119402352,216939139,278
625,478,4,879,guidance,2006-1-20,72055507,941219525,500
626,995,1,220,logical,2009-3-14,86314932,32178257,296
627,649,1,515,aspects,1991-2-20,185707995,760370591,446
628,616,9,595,ai,2004-1-14,89382709,9683701,161
629,593,4,654,rough,2018-9-16,90863360,938085562,235
630,428,2,77,oriented,1998-10-24,48902926,413611281,179
631,382,3,796,advanced,1997-1-15,118522444,619135322,157
632,253,9,195,decades,2016-5-26,201109705,267612797,226
633,238,5,687,politics,1995-1-10,86023665,194564276,306
634,930,3,182,meta,2006-5-27,235100625,95609506,287
635,200,6,699,institute,2009-3-17,151748254,437205913,452
636,64,9,835,gallery,2017-9-1,99412406,217050040,436
637,300,8,602,projects,1991-1-5,222533395,838114827,433
638,557,1,765,pricing,1993-12-16,193581536,529679781,154
639,598,6,93,resume,2014-1-26,124970825,910179863,310
640,851,1,50,magazines,2006-3-16,162264079,298348480,260
641,191,9,493,offered,2005-3-1,231708384,227200224,486
642,844,5,885,combination,2009-12-11,175386311,770605591,177
643,958,6,790,offer,2006-8-25,59375456,171052694,432
644,776,4,61,big,2008-7-25,214514424,533217314,360
645,615,6,584,load,2006-10-26,21574178,748294499,500
646,224,5,990,op,2014-11-17,229737748,297404046,440
647,19,3,568,revised,2014-8-24,199012345,506546480,399
648,955,1,734,coins,1991-4-13,84544759,537852667,416
649,448,3,595,drunk,1999-3-2,138163317,830136667,388
650,775,1,631,drinking,2013-1-19,106692562,283550887,272
651,759,7,932,subjects,2011-3-27,184621451,406800603,287
652,548,1,146,if,2010-10-6,42030407,886676258,415
653,269,7,696,sexual,2018-2-2,39168927,646018165,368
654,469,2,696,buttons,2007-9-11,231741731,564108198,388
655,418,4,745,shock,2006-9-17,86909535,475958037,296
656,357,8,896,career,2007-9-3,172143280,969020921,278
657,405,3,812,mortgages,2006-12-11,105400463,744462101,266
658,439,3,544,column,2018-10-14,163697468,667321835,409
659,317,1,979,mechanism,2012-5-20,69054893,116344612,332
660,938,8,589,roberts,2002-10-26,190491853,382472138,181
661,336,1,546,data,2012-4-14,71168319,757270869,307
662,332,8,989,border,1990-4-17,30748683,884425822,292
663,634,9,550,drum,2004-11-10,42899010,91699139,217
664,904,8,178,reason,1990-7-27,180363200,98274327,444
665,794,3,449,opened,2017-2-4,248624504,902787069,181
666,512,5,534,curriculum,2004-10-4,174155119,911764756,294
667,811,7,745,hispanic,2001-1-15,92597708,92616385,435
668,992,1,129,facilities,1990-9-1,147420859,389861130,364
669,98,7,604,website,2008-4-14,143613230,822596539,370
670,979,3,723,promise,2014-8-9,57394041,240780284,171
671,164,1,391,moves,2000-2-27,123354418,78934706,407
672,28,9,523,ethical,2020-12-16,116877599,727677728,330
673,835,5,150,alerts,2014-6-14,67330099,388866614,162
674,847,2,735,display,2018-10-16,4403728,29507256,383
675,480,5,92,sectors,2003-1-18,113080323,506407427,178
676,932,9,79,specification,2008-4-7,194912415,640014871,443
677,278,7,687,current,2009-8-8,132179460,672681795,410
678,711,1,778,basically,1995-9-23,224939727,93913699,175
679,209,8,656,worker,2015-4-16,93445502,85146146,316
680,83,1,960,say,1998-7-28,7356256,986052607,260
681,392,7,854,played,1996-3-3,10107046,213039625,405
682,50,4,541,reporting,2012-12-17,124877155,779961390,447
683,836,2,226,hard,2007-5-13,112289528,141179487,442
684,635,9,349,math,2004-12-20,153757457,454014299,222
685,239,7,550,bs,2002-2-18,50230851,70322940,355
686,895,5,685,talking,2020-12-6,96151208,789422754,218
687,404,3,681,usual,2005-5-10,158967735,416273540,409
688,180,8,293,notify,1990-3-23,214409251,69481095,164
689,251,3,15,percentage,2007-3-23,232322440,471553679,310
690,452,9,166,now,2017-10-18,146614941,924222316,283
691,15,4,315,deadline,2019-9-7,133284396,397601032,190
692,433,6,493,du,2014-3-4,65449813,982780128,267
693,989,5,492,accessories,2016-7-6,132102675,555881690,183
694,945,8,694,registered,1996-9-4,221509993,146811666,456
695,790,2,434,complaint,2007-9-6,40979510,494468959,475
696,771,9,865,financial,1997-3-8,20781046,909387448,211
697,470,7,778,shots,2000-9-25,132150013,358450980,418
698,806,2,734,insert,2011-5-1,169233304,551024024,411
699,602,7,297,guidance,2015-9-8,173480777,541532178,356
700,509,3,841,indianapolis,1992-2-12,166885038,722749535,265
701,286,1,950,ruby,2001-1-9,167475052,916122388,345
702,390,9,627,policy,2000-11-2,103974903,805810435,334
703,397,3,379,skip,1990-3-7,217393162,822451889,420
704,684,6,401,educational,2000-5-21,196765690,693898032,361
705,384,8,291,regardless,2007-11-20,70267371,314031796,163
706,361,6,23,app,1995-7-10,247917652,983792313,383
707,905,6,249,hole,1999-2-3,135332759,365647629,164
708,274,8,22,columbia,2014-3-15,105549981,226191448,191
709,879,8,499,sole,1993-3-5,38850954,479533975,200
710,642,2,997,reception,1990-7-4,4136504,389666413,278
711,730,9,830,res,2007-5-25,70307824,289427945,346
712,656,9,493,updates,1999-6-3,203221621,771845204,322
713,768,4,58,occasion,2016-11-2,200846555,912382363,168
714,270,4,259,business,1990-1-14,55727437,418429136,278
715,525,3,226,hell,2015-11-4,236386369,782196633,203
716,986,7,213,agencies,1995-11-21,206030914,60567846,205
717,946,1,189,jamaica,2010-4-14,139416924,821737977,171
718,735,8,254,gaming,2008-4-25,50988377,923238818,404
719,984,9,921,showed,2013-2-25,2826016,860552751,273
720,401,1,348,count,2001-5-6,208698215,577202367,257
721,565,5,373,rest,2014-2-1,221213769,385910377,291
722,329,1,402,painted,2011-7-12,24155365,976439504,361
723,687,5,101,diary,2011-5-28,198832776,890553167,228
724,514,6,778,context,2009-4-25,125954995,6121747,405
725,226,1,201,templates,2011-5-8,69267635,748063474,221
726,146,1,492,torture,2010-2-21,245940727,29378681,373
727,814,7,627,platforms,2020-3-27,226865934,987858711,454
728,865,3,441,rap,2004-10-1,217668287,392154975,350
729,374,4,349,coverage,2013-12-22,138971875,820586241,420
730,990,6,63,copper,2015-1-20,89093859,389293631,306
731,917,7,378,been,1999-11-7,85103094,759322247,256
732,273,2,772,forgotten,2006-3-2,249087927,883867750,476
733,213,7,96,developed,2019-3-13,85853250,922098419,159
734,748,2,796,revealed,2017-7-22,38111851,344780174,195
735,166,6,61,desired,2015-7-11,67549939,351188591,202
736,279,6,113,sing,2006-2-26,106836558,419508669,488
737,350,7,31,beyond,2004-1-24,57106126,635052633,389
738,734,6,972,pieces,2017-8-25,12125712,325061257,207
739,298,9,896,england,2019-10-23,27356724,910955472,316
740,549,4,568,doll,1995-10-1,102802143,505242348,299
741,441,2,138,height,2009-9-23,238339053,592880999,215
742,61,4,659,essential,1992-12-3,137625754,727026118,302
743,595,5,59,powder,2006-1-11,71981346,41325555,494
744,305,9,991,correct,2012-11-2,27840819,496908119,457
745,515,5,830,format,1992-7-24,83162343,658187037,355
746,65,5,187,politics,2016-2-5,86089771,269706118,207
747,827,4,96,hill,2020-11-13,208252004,827790461,205
748,670,7,497,around,1995-1-23,243418654,59684928,495
749,255,3,553,introduction,2003-10-19,238460791,191876427,345
750,812,3,232,thai,1998-7-14,129069864,517949908,238
751,758,7,141,beastiality,2013-4-22,4566475,424911371,354
752,400,2,232,linux,2019-1-1,222294369,375801884,179
753,77,9,232,sugar,2019-6-8,191217464,817557875,435
754,568,6,92,evidence,2014-5-18,151785274,118588465,357
755,850,7,293,wire,2002-11-15,8638808,156978240,489
756,481,4,631,out,2000-4-27,13181582,641334130,300
757,212,5,685,sought,2020-11-14,18429481,755659726,302
758,277,8,1,publications,1996-3-25,147956608,743865821,427
759,671,1,721,cloudy,2010-1-28,182262126,542230714,399
760,51,8,411,england,1993-8-6,9142595,468621879,249
761,546,4,394,classic,2014-12-24,161208782,923726034,163
762,58,5,234,pleasure,2014-2-27,93144465,222407250,195
763,553,2,604,heard,1998-2-10,65298150,953421799,153
764,561,1,694,nature,2014-10-27,62620533,975483981,382
765,681,2,721,annual,2014-7-19,216835957,10064065,337
766,497,3,676,framed,1991-10-23,78738384,186664007,249
767,583,4,42,business,1996-1-27,19323475,868620794,422
768,464,3,896,trek,1995-11-27,64847019,184164769,306
769,110,9,309,ourselves,1999-1-21,219195803,656892498,263
770,34,9,22,oct,2014-7-26,82481178,477961180,448
771,6,4,380,fraud,2008-1-13,43820265,672119456,451
772,349,4,461,mutual,1997-9-20,104698377,10107320,229
773,198,9,129,select,1993-3-22,208741799,860860551,288
774,869,2,652,hentai,2004-7-19,213936941,143626666,393
775,149,7,311,afghanistan,1990-10-18,15987336,156381743,349
776,413,5,824,cruise,2015-12-28,222673125,655296293,343
777,489,7,987,using,1991-2-14,97362470,402544613,313
778,63,8,694,hockey,2010-5-11,248292233,550815706,247
779,72,3,824,avenue,2018-12-20,159600281,602982915,409
780,530,2,981,calls,2002-12-25,103399110,672410325,467
781,991,8,249,windows,2003-4-28,120762259,666383627,361
782,430,9,943,aluminum,2011-8-9,81061641,540149305,164
783,690,4,584,controls,2013-1-4,70170160,561009920,424
784,356,8,501,largely,1994-8-18,188496794,939167152,182
785,176,7,578,constructed,2016-8-7,223615384,612009934,237
786,696,9,906,fellow,1999-10-4,165856744,597588001,409
787,280,9,139,convenience,2003-11-17,170698592,484955591,436
788,381,9,921,branch,2003-10-23,43343936,69405770,431
789,249,7,443,pot,1995-12-17,123208986,429210450,296
790,624,7,987,swiss,2019-11-14,234309580,109705330,467
791,542,6,16,column,2002-3-27,88078239,317545481,480
792,264,5,408,hawaii,1992-10-15,135791304,347488687,449
793,4,3,113,ja,2007-5-22,239373039,172847720,424
794,262,7,394,completion,2012-10-11,237025744,283606118,199
795,774,7,22,card,2002-3-26,127256756,751361896,166
796,654,3,501,wisconsin,2012-11-4,199051392,687725806,475
797,187,5,997,company,1990-7-7,164894635,866642763,482
798,588,8,93,corn,2002-8-27,229198327,543040254,155
799,299,6,796,neither,2000-11-27,167182350,317366744,410
800,219,5,868,floral,2001-2-19,48115454,719422442,271
801,719,6,977,instead,2020-5-20,163297053,280741367,159
802,368,1,315,speaker,1999-3-20,198932913,597884371,289
803,578,3,92,sold,2017-6-23,245416087,948128138,397
804,76,4,501,washington,2018-12-11,90134095,23219751,482
805,604,3,868,controls,2003-10-4,189663359,793618180,207
806,906,4,842,help,2006-8-12,164015397,307509499,386
807,93,4,427,achieve,1990-5-18,104795208,649878174,232
808,92,6,394,dos,1997-12-23,40662701,848749310,253
809,676,1,659,pixels,2002-2-11,171905249,199892551,500
810,841,7,466,sections,2011-1-20,53970208,939431667,427
811,453,2,220,raising,2005-12-24,3588156,905927994,485
812,271,2,925,offers,2000-7-20,81136941,36358967,241
813,168,6,699,innovative,2001-2-23,2468287,560856450,290
814,997,5,728,nl,1995-8-28,166850266,420570154,188
815,772,6,402,compiled,1994-12-2,73934700,80837538,180
816,891,8,9,cell,2010-4-19,41392761,339647668,449
817,803,9,523,included,2009-7-2,9263098,594831877,291
818,651,7,295,religion,1996-8-22,107929996,717777074,262
819,189,4,629,binding,2009-8-1,43799460,713057095,436
820,22,9,120,went,2016-3-28,23757057,884494046,209
821,631,2,724,southwest,2016-8-5,118823637,173903396,198
822,919,4,147,symptoms,1993-1-19,191687744,187170304,291
823,646,9,594,install,1995-3-22,160387074,200786287,162
824,141,9,594,rick,2015-12-24,173309530,25164131,150
825,523,7,785,eyes,1995-2-9,200760995,883570922,341
826,466,5,723,fees,2019-2-1,6367578,767914314,475
827,309,4,443,compatible,2019-11-19,93383192,722191555,322
828,139,4,550,em,2020-3-19,239665161,354053135,347
829,450,9,109,creator,2014-11-7,232700563,170666586,174
830,201,1,434,during,2019-5-8,248010435,674791159,306
831,626,7,802,editor,1993-2-9,47547848,194820775,458
832,415,3,70,ingredients,2019-11-26,9210505,773346480,451
833,655,6,699,investments,2013-8-18,247479282,658825713,384
834,753,8,954,sick,1993-11-7,126091149,341586786,274
835,435,8,31,foster,2008-10-11,97096783,488650540,251
836,408,4,237,lens,2016-1-9,124261422,38304748,210
837,378,7,338,independence,2017-3-21,44703190,114973496,308
838,936,9,182,defendant,2019-6-20,207550570,443333667,307
839,965,9,544,pack,2007-5-15,125099575,104791768,365
840,206,3,960,how,2010-9-28,194263708,328985669,200
841,689,5,727,producer,1995-1-15,211479951,265565499,366
842,607,4,724,find,2010-3-6,3784382,445658357,197
843,42,4,954,flag,2018-12-25,198597527,755798779,275
844,178,5,660,mint,2014-1-15,52526087,215110975,162
845,11,7,107,organic,1999-6-8,144033200,124633101,181
846,732,9,555,dv,2003-6-10,142476501,935025303,165
847,977,6,160,rating,1998-3-22,34122702,857113310,209
848,79,6,23,loading,2017-9-27,140965692,37504624,167
849,639,2,660,pictures,2018-1-25,181019823,279031130,267
850,685,7,824,variation,2018-12-17,216167241,328940922,495
851,652,4,402,relation,2010-11-28,77638536,408379388,173
852,508,8,660,nc,2015-5-1,212378353,724097626,256
853,391,3,265,destination,2019-10-26,203483884,167114807,419
854,796,2,727,effectiveness,2004-5-23,147066534,309454819,364
855,406,8,449,instruments,2013-4-19,159497766,234767185,370
856,427,8,960,wow,2019-11-15,194189460,10897729,204
857,823,4,501,satellite,2020-8-22,248092677,622846038,245
858,951,2,107,pad,2003-5-1,44153686,716519493,382
859,311,2,244,number,2003-5-22,242971166,567107554,322
860,723,6,571,brokers,2002-5-27,49175562,912678954,264
861,924,7,156,rated,2005-12-21,44138252,528539809,154
862,785,1,290,performance,1991-2-21,90567658,158767069,276
863,552,3,804,doctors,2005-4-10,103779575,932305791,150
864,101,1,234,forces,2003-1-1,149678593,755048193,367
865,90,8,824,transportation,2002-7-3,62535031,843720428,445
866,223,7,885,russia,2001-5-9,135101743,336078033,190
867,195,3,797,bright,2001-3-14,38156511,875425136,489
868,721,4,659,beautiful,2014-2-28,165514631,204637200,425
869,745,5,120,destination,2015-6-17,114401740,793212295,219
870,808,9,903,depending,2013-10-11,34439349,278224338,441
871,297,6,550,experience,2001-9-8,67495955,454055523,321
872,797,4,449,except,2020-4-23,173142616,158831314,392
873,434,3,290,solve,2005-1-3,131148373,372747825,343
874,859,8,584,slot,1993-4-5,100284998,592739835,333
875,109,2,987,oclc,1998-3-21,188392993,483890106,152
876,443,7,373,conversation,2009-3-14,184475824,434778190,419
877,728,7,555,rest,2018-2-28,191469250,56959382,163
878,555,4,943,attached,2019-5-18,36366375,878640251,199
879,896,7,234,montreal,1996-1-27,249876770,391192412,281
880,954,9,237,gordon,1994-4-12,193752521,735580193,204
881,150,5,589,importance,2016-7-20,112175605,521036867,160
882,449,9,826,employees,1998-5-3,55417511,315202824,280
883,156,3,70,respond,2012-12-9,20377765,506688341,333
884,589,2,16,tm,2016-2-14,175645562,9158523,193
885,518,9,519,van,1999-2-20,123181505,30618707,199
886,881,7,925,loop,1992-11-22,31635362,810960384,246
887,184,3,804,transfer,1996-8-23,89914528,736325087,411
888,43,7,399,today,2019-4-17,200277251,163375413,408
889,837,8,541,musical,1996-12-21,85413791,41002955,331
890,31,9,127,consultation,2017-2-24,169891152,998341106,161
891,786,9,903,nylon,1992-7-14,231797685,417098313,260
892,237,2,107,integrated,1999-10-25,217693897,266542512,203
893,733,2,295,prize,1999-7-28,1009109,676390197,157
894,127,3,519,forth,1996-7-6,120724541,86439871,410
895,107,7,843,wearing,2004-6-25,176795895,338037670,346
896,319,1,824,crop,2020-11-23,221209229,470599978,304
897,492,6,804,alice,1991-2-4,149756099,253387870,290
898,659,5,824,marks,2017-9-5,142923371,864562759,474
899,694,6,354,hole,2019-4-3,40628551,511658245,476
900,781,3,337,wow,1991-2-20,86942345,223230073,283
901,59,4,211,accessory,2000-11-18,48120982,397765819,319
902,918,4,857,discipline,2013-11-25,240932985,722394404,160
903,609,9,981,secret,1998-11-26,129162413,632449124,334
904,725,3,752,needs,1991-7-13,219884405,929291239,320
905,254,6,693,tropical,2019-7-19,127843619,239312856,346
906,802,5,550,inclusive,2011-11-12,89152717,896414758,464
907,627,2,290,senator,2003-10-14,205932218,93790468,227
908,693,7,96,antique,2000-7-7,194424000,676603941,262
909,921,7,402,violence,1992-6-1,66218075,307066639,353
910,724,9,752,low,1992-11-2,10929088,302214798,268
911,231,7,868,el,2000-9-20,221178894,940838591,486
912,379,8,534,feels,2001-5-2,31145885,894931702,418
913,971,9,499,vancouver,2000-4-16,185301518,792055772,463
914,337,2,571,surface,1994-11-16,137028534,575933499,270
915,981,8,160,afraid,1997-4-15,192747266,178833939,269
916,903,5,830,marriott,2008-7-9,125974856,808583088,296
917,129,5,38,probably,2007-2-1,127117970,50035449,271
918,121,8,972,lead,2002-1-16,41167587,467035397,344
919,571,7,9,summit,2012-5-12,16941150,667507979,324
920,30,4,244,attribute,2018-5-21,128587681,229582763,408
921,854,7,804,doors,1999-12-18,20960254,987055012,189
922,804,3,232,int,2010-1-12,182283973,565505424,419
923,550,1,544,racing,2011-12-2,194410880,848865370,261
924,235,4,752,switches,1998-11-27,19359052,984156155,489
925,868,2,1,delay,2006-8-8,202516136,224130166,311
926,338,3,972,adjustment,2003-7-10,100392206,243525646,264
927,501,4,950,markets,2016-9-19,221401698,844135315,297
928,826,5,519,coupons,2019-6-28,129590154,411885596,186
929,70,3,966,highest,2014-4-16,246509273,685306008,335
930,399,7,147,classifieds,2018-7-26,59853105,325384525,281
931,218,6,119,searches,2003-6-6,111282651,396439971,164
932,584,9,765,estimated,1999-7-10,214043649,824850434,373
933,461,9,885,sampling,1993-9-4,79761589,416446501,261
934,259,2,778,features,1999-3-20,84999152,217635611,211
935,1,5,373,colombia,2001-7-18,190447357,438936092,407
936,348,5,842,recommend,1996-12-27,185330894,815453681,318
937,534,4,987,points,2007-8-5,74291846,864318066,163
938,960,6,380,crown,1999-4-22,57091691,261860079,486
939,925,4,113,silk,2001-10-27,239985422,806618412,348
940,972,2,155,discounts,2006-1-13,221606856,504833594,228
941,23,1,234,leading,2018-4-21,27838051,557403932,276
942,544,4,943,continue,2018-12-17,182776066,358686757,226
943,291,8,380,perfect,2006-5-21,112303189,703399307,261
944,315,4,252,tripadvisor,1991-7-12,30686641,842099768,461
945,373,2,594,telephone,2017-2-23,14230619,728506031,473
946,138,5,9,immediate,2002-11-20,3660684,156128511,400
947,352,5,411,app,1994-7-14,57894538,69359073,497
948,295,6,160,ski,2014-9-9,7309235,211914328,282
949,970,8,38,pets,2016-11-16,187559722,999314437,417
950,211,5,38,liberal,1994-5-12,110382483,130673666,382
951,411,8,950,breaks,2019-2-2,131262196,153162180,363
952,113,7,252,roll,1998-7-7,240931188,115820671,168
953,943,4,9,outlook,2008-3-4,226544373,615381973,378
954,232,4,843,vt,2019-5-24,45560261,277384928,259
955,16,1,629,francis,2000-11-22,179794408,294834912,483
956,147,3,727,navy,2005-4-17,158165036,216092030,225
957,752,3,830,transport,2005-7-15,66233472,555258904,426
958,96,8,572,helping,2003-10-2,76733472,869391687,169
959,265,9,727,cleaning,2001-6-23,151164688,817543003,246
960,499,7,830,av,2014-9-5,105133629,37489397,301
961,857,1,119,diet,2014-10-3,222997619,1803796,417
962,994,3,244,gt,2005-4-16,187522991,404283494,194
963,778,9,234,mississippi,2000-1-8,33712704,235753192,489
964,824,9,493,yahoo,2002-6-14,21578371,440344816,335
965,160,5,629,looking,2019-5-20,210827676,645903978,381
966,765,8,8,bridge,2016-6-27,3457870,725899410,456
967,519,2,119,sure,1999-8-18,47097300,26055032,274
968,290,3,9,expense,1995-4-13,1307698,793883686,245
969,9,8,660,capital,2007-6-16,163251061,827394226,446
970,950,3,380,write,2006-5-7,28955023,430795610,471
971,220,9,38,chairs,1997-1-9,40132941,349799681,421
972,843,2,244,held,1996-10-12,197273559,455118876,500
973,660,1,572,commercial,1997-9-15,146819960,66650679,182
974,244,5,541,outer,1992-7-8,95694180,141408348,481
975,629,1,394,ge,2003-8-8,183589210,396904451,242
976,182,7,594,exception,2009-10-22,107208812,868455539,455
977,252,9,120,catalogue,2019-9-16,219738305,209683480,218
978,572,1,120,ratio,2019-8-22,228548711,850323722,422
979,493,6,8,reg,2019-6-9,121212808,679654641,185
980,885,4,636,asia,2010-6-12,223526598,166843074,305
981,119,5,354,accurate,2002-1-10,96295155,629976926,462
982,120,5,842,note,2013-10-2,215931117,484419533,168
983,402,9,987,appeals,1995-2-2,134572455,105628017,173
984,8,2,380,gordon,2012-10-15,118945711,993284393,480
985,380,8,727,editorial,1994-5-8,101337802,421981150,154
986,987,1,354,makers,2011-5-15,158113300,537704971,321
987,842,8,293,checks,2012-11-12,174649631,152812404,345
988,966,9,293,respect,2007-2-1,196872857,958971739,304
989,727,9,727,queen,1996-1-25,7648825,507181500,323
